Machine,Date,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd
M066_A1,2015/6/14,28,36548.86746,62533.90236,8,144165.3442,231684.6928,,,,,,,,,,12,103250.9594,92737.19184,44754,30.66608823,438.4234314,,,,155,8747.348729,16188.82106,252,5310.527701,13828.98784,53,15857.17352,52345.21204,28,37265.60521,83621.24752,22,59266.06489,123216.8512,75,18002.93547,50033.75929,738,1829.651368,6877.859158,1787,760.9533114,2810.132874,97,12587.2957,50583.92823,8793,156.9357176,2065.012218,15,20075.19216,67681.41702,,,,74,9003.072998,16625.35635,8,81598.01439,199706.7199,,,,,,,,,,,,,,,
M066_A1,2015/6/15,30,43804.05849,75646.75317,16,74633.57672,173174.0399,,,,,,,,,,12,103250.9594,92737.19184,45905,30.11373145,435.582618,,,,144,9244.232524,16723.50192,196,6392.753536,14973.00573,52,13429.30908,49872.15445,28,37265.60521,83621.24752,20,39262.65028,84140.44733,69,17532.77047,50449.88635,707,1898.106725,7095.951983,1492,925.4964282,3155.401106,96,10203.82909,45169.68209,8873,155.2488237,1994.210456,15,20075.19216,67681.41702,,,,69,8645.491439,16834.09854,8,81598.01439,199706.7199,,,,,,,,,,,,,,,
M066_A1,2015/6/16,32,43432.72038,73194.43797,16,74633.57672,173174.0399,,,,,,,,,,12,103250.9594,92737.19184,47372,29.03962877,346.192488,,,,147,9262.914247,16588.21143,202,6710.61805,15090.56457,52,13429.30908,49872.15445,28,37265.60521,83621.24752,23,45156.92835,88502.02377,72,18892.86224,50712.30158,716,1891.448779,6797.969314,1539,885.3860531,2720.304537,96,10203.82909,45169.68209,10206,132.3146408,1682.0324,15,20075.19216,67681.41702,,,,68,7301.43005,12836.45042,8,81598.01439,199706.7199,,,,,,,,,,,,,,,
M066_A1,2015/6/17,24,55702.66627,79739.738,16,74633.57672,173174.0399,,,,,,,,,,11,86116.9879,78936.06685,46873,29.40199869,351.4428313,,,,138,9826.905415,17098.95052,186,7143.193438,15360.94869,51,10764.85344,46635.94011,28,37265.60521,83621.24752,24,47524.31261,87266.02551,67,16940.66072,43782.84257,676,1998.82058,7054.707689,1486,921.5116828,2906.546989,94,10325.444,45640.22525,11102,124.1272209,1586.408314,15,20075.19216,67681.41702,,,,66,6364.158332,9865.37267,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/18,23,57948.30786,80303.37253,10,77024.10095,182118.6991,,,,,,,,,,15,87532.2714,96304.60621,43670,31.59576963,365.1934378,,,,129,10548.32038,17704.72104,168,8037.125761,17802.00965,47,5360.706229,24867.61577,21,48782.66799,94295.96799,24,47524.31261,87266.02551,67,16940.66072,43782.84257,646,2096.361812,7483.804692,1356,998.9231261,3142.658891,28,28376.99489,74050.29781,10327,133.8184545,1645.429003,12,1555.163166,3268.532381,,,,61,5411.767133,7719.014527,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/19,24,59316.67182,78800.06085,10,77024.10095,182118.6991,,,,,,,,,,16,87573.14866,93039.21445,44402,31.09458905,364.5692091,,,,126,11042.95442,17919.51456,147,9419.118297,19860.77968,47,5360.706229,24867.61577,20,47873.65823,96660.17469,24,47524.31261,87266.02551,68,18214.26267,44669.70323,605,2285.813162,7804.529918,1224,1125.985934,3538.873192,28,28376.99489,74050.29781,16498,80.95025647,1267.340315,12,1555.163166,3268.532381,,,,40,5773.476032,8659.005237,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/20,18,74934.40338,85597.84291,10,77024.10095,182118.6991,,,,,,,,,,15,92327.60144,94492.87,43366,31.83219669,370.0863303,,,,136,9803.243853,17482.7675,133,10038.61046,20665.8194,47,5360.706229,24867.61577,19,45295.04134,98670.7627,24,47524.31261,87266.02551,68,18214.26267,44669.70323,726,1887.300027,7129.632629,1101,1245.321833,3789.707146,6,106792.9561,109207.7941,16925,80.51437366,1296.750026,12,1555.163166,3268.532381,,,,29,5552.78415,9700.152629,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/21,13,108952.6686,87620.61162,12,104070.3659,198504.7856,,,,,,,,,,12,104298.4918,92895.41531,44467,31.06048139,364.8459907,,,,141,9543.852653,17630.69309,144,9597.584548,20397.3746,47,5360.706229,24867.61577,19,69274.34763,160440.9112,23,43375.35773,86980.42245,63,17927.64821,46002.63374,761,1784.908588,6888.890397,1151,1201.101471,3711.074947,8,175000.8246,232936.3517,16763,81.53946126,1290.66329,,,,,,,15,3360.453369,4973.467933,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/22,13,104618.7573,85171.00109,12,104070.3659,198504.7856,,,,,,,,,,12,104298.4918,92895.41531,42777,32.24863757,399.3029635,,,,137,9396.66214,17565.24892,120,10875.43205,22069.07735,46,3098.092,19915.99944,21,68267.8737,152312.5125,17,36973.65183,63307.39229,51,20954.8596,50461.90312,745,1840.474538,7025.750712,971,1422.087821,4158.718616,7,183665.2012,250553.5232,18146,73.61276428,1117.21732,,,,,,,,,,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/23,13,104618.7573,85171.00109,11,56190.33573,134636.8997,,,,,,,,,,13,107980.6396,89775.10048,42459,32.50575238,410.629283,,,,128,10783.53888,20420.98882,118,11705.2993,26262.18276,1,,,20,67210.50836,156197.7796,17,36973.65183,63307.39229,44,16429.47577,30488.76557,700,1969.735911,7434.943736,926,1486.715819,4402.895618,7,183665.2012,250553.5232,17182,78.53726388,1086.875444,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/24,13,96859.40838,73319.64499,11,56190.33573,134636.8997,,,,,,,,,,12,109918.677,93526.38589,36121,38.26143129,463.5880037,,,,116,11355.93812,19824.02522,107,11543.30049,26538.69705,1,,,10,152810.3402,201594.7795,17,36973.65183,63307.39229,44,16429.47577,30488.76557,614,2227.542408,7997.26701,879,1558.148986,4741.365235,5,248266.0654,283818.0542,18818,73.35584657,994.2068961,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/25,13,96859.40838,73319.64499,11,56190.33573,134636.8997,,,,,,,,,,11,108774.3857,98017.85509,38762,35.62569215,418.162306,,,,111,12295.14669,20334.77336,112,12309.25126,28134.30007,3,31.579818,14.598392,6,192702.3141,211358.0504,17,36973.65183,63307.39229,44,16429.47577,30488.76557,556,2472.185672,8272.568402,916,1498.920265,4568.167579,4,230347.0999,325759.4612,21548,64.09042756,882.9237142,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/26,14,98432.03464,70653.57306,14,81122.95411,158658.9154,,,,,,,,,,10,107742.261,103268.3257,39118,35.3185674,392.1805685,,,,111,12009.71246,20032.42268,118,11278.96125,25958.72465,3,31.579818,14.598392,6,192702.3141,211358.0504,18,77483.29297,172724.6958,45,30609.8919,94243.39914,543,2437.396252,8099.711887,962,1415.87668,4426.038601,4,230347.0999,325759.4612,23003,60.08623646,814.9828832,,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/27,16,87286.15072,74433.44566,14,81122.95411,158658.9154,,,,,,,,,,9,90516.89041,96576.23909,86198,16.03577919,264.6540534,,,,109,12523.23402,20626.55095,116,11847.11751,26813.37934,3,31.579818,14.598392,8,162057.4351,190283.3415,17,73753.2576,177375.0561,22,60934.74964,129725.6696,541,2506.935469,8350.374341,897,1520.617297,4679.482522,4,230347.0999,325759.4612,22818,57.45439694,580.2526096,,,,,,,3,65459.54633,53059.86214,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/28,16,75345.21376,53559.50323,14,81122.95411,158658.9154,,,,,,,,,,9,90516.89041,96576.23909,90669,15.116099,263.7175707,,,,107,12738.22819,21243.59986,105,12473.22514,27845.16504,3,31.579818,14.598392,16,80432.25473,151203.4206,15,81272.36732,188364.8356,13,99501.67028,160743.1678,534,2535.703863,8541.032555,822,1654.156541,4904.345182,4,230347.0999,325759.4612,24159,56.95213608,575.2613709,,,,,,,4,72380.21592,44414.98225,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/29,18,67664.48874,54633.13443,15,89584.64616,155901.9177,,,,,,,,,,9,90516.89041,96576.23909,90246,15.30446477,274.745104,,,,99,13798.62731,22126.75839,92,14868.3984,31605.96992,3,31.579818,14.598392,28,49322.0392,119772.48,6,168507.4206,279765.6285,10,115409.1325,181025.1172,512,2646.327473,8790.771132,740,1867.395931,5378.199667,2,0.443652,0,25318,54.40461438,545.2666816,,,,,,,4,72380.21592,44414.98225,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/30,18,67664.48874,54633.13443,14,87992.87018,161677.4016,,,,,,,,,,8,58451.49652,49334.35267,91128,15.154455,276.9731174,,,,106,12993.68135,21438.56536,96,13726.51411,30615.35092,3,31.579818,14.598392,34,23904.32479,45851.46625,6,168507.4206,279765.6285,8,132032.1776,200044.4759,540,2531.237361,8489.095268,758,1815.535447,5388.323329,2,0.443652,0,51153,26.81662581,385.9112436,,,,,,,4,72380.21592,44414.98225,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/1,17,81723.76005,61520.04904,6,139175.2647,169086.4268,,,,,,,,,,9,146825.8533,238327.1535,89229,15.47679581,285.6047848,,,,100,13026.18367,20517.59993,93,14460.84465,31470.21946,3,31.579818,14.598392,35,26171.0762,47011.51214,9,160423.0705,255130.6496,9,167623.4901,209482.1209,533,2539.425973,8223.821923,730,1894.325839,5702.884604,2,0.443652,0,51184,26.90919346,419.77006,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/2,15,88814.74553,62634.89993,17,60869.09114,126785.1087,,,,,,,,,,11,120675.8998,219604.2256,89352,15.41540326,282.9916537,,,,101,13712.97695,22237.65249,92,14751.88517,31907.93411,3,31.579818,14.598392,35,26171.0762,47011.51214,14,97020.58154,214786.6993,6,242352.6206,233365.2076,541,2539.546788,8090.221312,728,1866.809683,5589.662087,2,0.443652,0,51967,26.59238664,408.324698,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/3,16,84681.81545,66487.73449,105,10585.78011,54852.39295,,,,,,,,,,11,120675.8998,219604.2256,91539,15.09944396,271.6655892,,,,99,13462.0971,21895.20888,91,14659.23527,30729.08694,3,31.579818,14.598392,35,26171.0762,47011.51214,13,44826.67748,120677.765,5,319338.1019,214688.8425,545,2465.33613,7665.711375,715,1918.810388,5696.976073,2,0.443652,0,52182,26.43206288,401.6044755,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/4,16,82372.48584,66883.43358,128,9257.573993,49871.04478,,,,,,,,,,8,174804.2541,247445.8291,93389,14.7892794,263.0881533,,,,101,13695.75652,21882.96278,97,13116.06322,28812.78713,3,31.579818,14.598392,35,26171.0762,47011.51214,13,44826.67748,120677.765,5,319338.1019,214688.8425,557,2463.266275,7618.138235,723,1848.924061,5506.582979,2,0.443652,0,52587,26.28685742,393.2599005,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/5,15,78020.92546,67148.1991,128,9257.573993,49871.04478,,,,,,,,,,7,199086.6345,259435.7469,95371,14.49316558,253.9747406,,,,96,14368.99448,22269.05118,99,13507.702,29222.34461,3,31.579818,14.598392,40,30764.50815,63433.59713,13,44826.67748,120677.765,4,220718.8674,150173.4059,528,2590.241097,7879.062481,747,1847.226069,5625.207036,2,0.443652,0,45066,30.44760792,408.0652613,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/6,16,88519.53391,75837.85012,129,10673.84175,52176.90005,,,,,,,,,,6,220081.2542,279506.0711,96654,14.1986736,264.5361969,,,,65,21187.45779,23797.35692,100,13075.40695,29060.44982,3,31.579818,14.598392,45,30025.6143,60319.40801,13,44826.67748,120677.765,4,220718.8674,150173.4059,341,4002.176626,9805.399052,757,1766.559425,5484.68244,3,658809.8807,658809.437,46224,29.80011416,350.6258403,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/7,15,85584.15576,77672.03911,127,7286.460545,35491.4637,,,,,,,,,,5,237980.5016,309923.6025,95139,14.50447036,296.3292881,2,83.616155,0,56,24556.77831,24277.84015,76,18178.94,33843.00043,3,31.579818,14.598392,44,28995.55259,60632.99814,13,44826.67748,120677.765,4,220718.8674,150173.4059,304,4470.871877,10394.34401,610,2242.713489,6674.995587,3,60557.26685,43981.28652,47164,29.19801387,352.6332314,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/8,14,82508.8437,79778.52332,128,8228.33086,36898.54496,,,,,,,,,,5,237980.5016,309923.6025,95748,14.39427834,290.2945655,2,83.616155,0,56,24334.75896,23505.90238,72,17245.12104,29641.04639,4,375392.155,530840.0164,43,28517.95666,61039.63124,13,44826.67748,120677.765,4,220718.8674,150173.4059,293,4719.365781,10751.55621,591,2297.740343,6748.329139,12,15413.52656,29233.94085,51435,26.86184093,335.6535827,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/9,14,82508.8437,79778.52332,129,8839.007676,37392.8804,,,,,,,,,,6,126323.9048,164797.2077,95111,14.4613323,299.7934801,2,83.616155,0,84,16286.20999,21907.93792,80,15857.35731,28899.90936,4,375392.155,530840.0164,43,28517.95666,61039.63124,13,44826.67748,120677.765,4,220718.8674,150173.4059,476,2892.892871,8535.44637,605,2269.943478,7159.187258,18,16575.08504,28413.19762,60926,22.57730855,313.8625251,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/10,12,83061.06434,85203.31521,129,8839.007676,37392.8804,,,,,,,,,,6,126323.9048,164797.2077,97561,14.15451654,298.7021544,2,83.616155,0,83,16265.55064,22001.62935,80,15857.35731,28899.90936,4,375392.155,530840.0164,44,29180.13981,61286.50415,13,44826.67748,120677.765,4,220718.8674,150173.4059,470,2881.113683,8556.137662,613,2228.692069,6923.543216,21,19600.50903,28066.24906,59859,22.95963369,334.4854466,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/11,13,107200.3487,114299.5774,134,9894.086532,38944.1644,,,,,,,,,,7,136426.9685,152125.3623,95913,14.32845372,304.2526238,2,83.616155,0,86,15974.12887,21802.97763,73,16416.25995,30026.05697,1,,,44,27672.06932,58588.37773,13,44826.67748,120677.765,4,220718.8674,150173.4059,488,2788.093123,8454.491722,586,2343.744845,7134.757702,26,17238.70891,26397.88395,61627,22.33686488,344.9203688,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/12,12,105550.2766,119245.095,131,8216.883855,35497.13848,,,,,,,,,,7,136426.9685,152125.3623,94838,14.53481852,326.3475229,2,83.616155,0,84,15734.70854,21777.83434,66,19915.06744,41651.97074,2,369674.5008,0,44,27672.06932,58588.37773,11,9544.765254,21569.71197,2,193430.2371,0,485,2806.055369,8444.82431,532,2578.295012,7703.755049,28,20877.3876,33546.52142,63118,21.89014556,337.3666822,,,,,,,4,111966.0396,93593.16959,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/13,10,135675.1014,119894.7698,132,9821.939109,39816.25886,,,,,,,,,,7,136426.9685,152125.3623,47733,28.92286316,475.941496,2,83.616155,0,82,15766.38305,22838.47683,69,20047.64657,41145.57161,2,369674.5008,0,42,27768.62956,59785.35562,11,9544.765254,21569.71197,2,193430.2371,0,479,2851.848162,8561.074972,541,2524.61875,7608.753483,38,17594.4632,29589.1961,64500,21.05431828,306.6518284,1,,,,,,2,237276.8794,0,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/14,10,147014.3528,113030.081,132,9821.939109,39816.25886,,,,,,,,,,7,136426.9685,152125.3623,43789,31.40098661,500.9335668,3,305368.7824,305285.1663,83,16493.30889,23677.324,67,19812.60264,40042.969,2,369674.5008,0,34,30332.31443,63834.0665,11,9544.765254,21569.71197,2,193430.2371,0,482,2841.870575,8501.98346,528,2573.603375,7568.617215,41,16882.83346,28613.92427,65200,21.1491158,301.335919,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/15,8,160131.3952,112910.4584,131,7767.520017,32320.67137,,,,,,,,,,7,136426.9685,152125.3623,43504,31.40974619,503.7010028,4,225706.1332,273541.5212,87,15366.96152,22867.29602,71,18497.17782,38871.1396,4,191472.2642,151171.2048,28,49530.40577,87485.02028,11,9544.765254,21569.71197,2,193430.2371,0,512,2586.221307,7911.609099,538,2531.763389,7572.857966,41,16882.83346,28613.92427,65596,21.05518279,296.2481699,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/16,9,157809.8099,105796.5192,131,7767.520017,32320.67137,,,,,,,,,,7,136426.9685,152125.3623,42570,32.29351031,516.1420935,4,225706.1332,273541.5212,81,16769.25058,23599.27996,65,20304.33755,39923.93336,4,191472.2642,151171.2048,21,58724.74106,97532.8387,11,9544.765254,21569.71197,2,193430.2371,0,488,2754.703751,8316.680129,518,2605.579619,7598.800257,42,20870.04645,37877.45612,41544,33.06791186,351.3921665,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/17,8,155744.9363,112950.3433,132,10267.69212,43003.06298,,,,,,,,,,6,157307.4752,158601.9473,43947,31.41141326,512.2159076,4,225706.1332,273541.5212,87,15433.54905,21244.6283,70,19356.09263,38731.74945,4,191472.2642,151171.2048,20,45558.43745,80909.14439,8,2880.28186,1439.769427,1,,,507,2682.699842,8153.667789,551,2479.640866,7422.548601,43,22215.05368,38401.99137,44506,31.06049331,291.1152725,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/18,10,145890.3883,104496.8371,121,10452.68763,44245.73017,,,,,,,,,,4,210695.385,175601.5445,43417,31.64755404,523.9965151,4,225706.1332,273541.5212,87,15695.37524,21671.47664,66,19305.73338,39479.88359,4,191472.2642,151171.2048,20,45558.43745,80909.14439,,,,1,,,522,2591.565181,8137.458583,528,2562.846006,7489.775587,43,22215.05368,38401.99137,43918,31.46513025,292.6875291,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/19,10,152210.8725,100437.5506,33,37377.198,79613.82598,,,,,,,,,,9,171459.9847,243906.1437,41587,33.22106083,549.899764,4,225706.1332,273541.5212,95,14604.40751,21369.77109,65,20395.37278,41090.06465,4,191472.2642,151171.2048,20,45558.43745,80909.14439,,,,,,,576,2387.560486,7903.741148,537,2561.127828,7424.807687,43,22215.05368,38401.99137,45086,30.659349,288.890107,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/20,9,141799.7251,101848.5953,10,105732.0742,109983.9635,,,,,,,,,,8,133575.2704,237711.58,41381,33.33903633,562.5137987,4,225706.1332,273541.5212,97,14036.24738,21080.81103,62,22413.43641,42681.27391,4,191472.2642,151171.2048,20,45558.43745,80909.14439,,,,,,,599,2263.551539,7552.418202,546,2521.87237,7167.346202,43,22215.05368,38401.99137,50950,27.1281243,271.8124244,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/21,9,141799.7251,101848.5953,10,105732.0742,109983.9635,,,,,,,,,,8,133575.2704,237711.58,37443,36.61934063,605.3779618,4,225706.1332,273541.5212,100,13671.97926,20990.98422,65,21186.17713,41507.02286,4,191472.2642,151171.2048,15,57805.75944,90231.72797,,,,,,,649,2090.499885,7165.636732,571,2405.080075,6981.164628,45,30345.13985,68060.15313,51660,26.73580285,267.4164374,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/22,8,108809.332,56107.7951,11,125139.9205,142625.1062,,,,,,,,,,8,133575.2704,237711.58,36844,36.42594997,577.2361209,4,225706.1332,273541.5212,117,11566.13542,19777.6889,79,16845.04735,37109.54728,4,191472.2642,151171.2048,10,64370.11623,102065.9456,,,,,,,721,1863.679924,6610.087156,617,2134.671824,6211.220804,100,13401.58936,47137.10891,54058,24.97859004,213.8051799,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/23,8,108809.332,56107.7951,11,125139.9205,142625.1062,,,,,,,,,,8,133575.2704,237711.58,37382,36.7241426,614.058059,2,66380.83487,0,122,10541.51766,17890.20021,71,19342.65834,39751.41608,5,323444.0494,263418.3103,12,117412.6057,205991.1674,,,,,,,777,1769.053061,6520.807449,562,2413.677744,6801.382651,166,8334.051738,37056.59418,55111,25.08201713,207.561419,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/24,8,108809.332,56107.7951,10,129444.9158,149722.4249,,,,,,,,,,8,133575.2704,237711.58,37967,36.300198,616.5068945,2,66380.83487,0,123,10920.79725,18216.34986,70,17693.70584,37586.47449,4,308033.899,302603.7849,12,116530.7298,206043.2893,,,,,,,785,1754.195337,6435.571021,563,2353.925613,6128.768778,184,7450.052359,35003.92499,51703,26.72793214,213.3592473,1,,,,,,,,,,,,,,,,,,,,,,,,,,
