Machine,Date,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd
M066_A1,2015/7/12,,,,,,,,,,,,,,,,,,,2216,28.63190667,537.3155528,,,,1,,,1,,,1,,,,,,,,,,,,10,4623.742623,9880.095768,8,6427.812882,10063.33677,2,1187.009248,0,2952,27.16231554,117.2238219,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/13,1,,,1,,,,,,,,,,,,,,,1885,43.31810648,679.0015509,,,,1,,,5,10186.94352,13117.30455,,,,,,,,,,,,,7,13284.21033,18848.44417,36,2352.887468,6611.73222,10,8469.493486,10146.03319,2007,42.64809595,138.3505369,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/14,1,,,,,,,,,,,,,,,,,,2871,28.04257001,528.6794204,1,,,2,45871.77777,0,1,,,,,,,,,,,,,,,11,8033.209298,16267.25443,10,8925.611733,8653.450599,3,5018.220306,4948.027231,2042,42.09285108,146.2889114,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/15,,,,,,,,,,,,,,,,,,,1337,46.70417759,556.8037454,1,,,6,9155.617465,7512.656924,7,4532.705364,8252.983259,2,86.875777,0,6,4260.402962,6082.569159,,,,,,,42,1119.334882,3585.607844,52,1183.758327,4030.460616,,,,1645,52.24174038,147.922331,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/16,1,,,,,,,,,,,,,,,,,,2338,33.48328939,498.1273791,,,,3,30249.2736,6882.640941,2,29854.74773,0,,,,,,,,,,,,,15,4321.353154,10899.84735,44,1258.640586,2641.131734,1,,,1956,43.84647932,141.1924263,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/17,,,,1,,,,,,,,,,,,,,,3107,27.15597606,438.8846891,,,,8,10264.09995,17153.54623,6,7544.327657,13360.38064,,,,,,,,,,,,,33,2282.599179,7032.94967,48,1407.644744,4132.081817,1,,,3103,27.67250884,112.4652833,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/18,2,57026.64312,0,,,,,,,,,,,,,,,,2343,32.55625558,462.9278549,,,,5,8565.078002,7645.151319,1,,,,,,,,,,,,,,,37,2108.904796,7608.770485,26,3049.834236,4132.590459,,,,1542,55.79396149,172.9711516,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/19,2,2.003702,0,,,,,,,,,,,,,5,11061.79691,18896.20497,1668,44.66987023,431.2285011,,,,11,3558.743006,5443.193166,1,,,,,,,,,,,,,,,75,908.1273947,4232.072309,24,2952.375247,5626.749725,,,,2297,37.06630233,118.4844757,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/20,,,,,,,,,,,,,,,,,,,2718,30.19375389,485.1114417,,,,6,13936.92539,12670.1922,5,11038.23024,15206.5398,,,,,,,,,,,,,44,1762.988316,4836.043904,37,2276.852432,5262.25391,,,,6878,12.53480913,62.33256185,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/21,,,,,,,,,,,,,,,,,,,2105,25.56768938,249.216906,,,,9,4225.773189,7410.774869,9,4734.337642,5647.522085,,,,,,,,,,,,,78,602.3729114,1934.188279,73,849.8421237,2124.158063,2,75.280728,0,2337,36.75050233,128.9165445,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/22,,,,2,18935.69721,0,,,,,,,,,,,,,3077,22.30102035,471.5174679,,,,20,2162.983838,4571.538073,17,2159.459285,5175.49154,,,,,,,,,,,,,87,726.8828798,3224.358407,79,456.3486243,2385.296725,56,565.904228,1378.873718,4114,20.93714738,83.62077924,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/23,,,,,,,,,,,,,,,,,,,1945,39.62005445,1015.891705,,,,10,6503.177439,15108.31509,6,2726.169915,4515.367666,1,,,2,14248.33834,0,,,,,,,80,940.5018216,5093.866131,32,2069.667455,7629.550074,68,1211.518966,3759.418987,2057,41.79743374,143.5713822,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/24,,,,,,,,,,,,,,,,,,,3382,24.52170467,540.968995,,,,2,6604.610971,0,,,,,,,1,,,,,,,,,17,3808.142595,9629.927191,25,3250.779148,5105.611264,27,2564.743674,4022.933592,2251,38.04366774,138.8827733,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/25,,,,1,,,,,,,,,,,,,,,1383,41.12093599,605.0003735,,,,2,40187.68013,0,,,,,,,,,,,,,,,,10,4465.341939,12629.61312,3,15297.6688,1001.736486,25,2942.921108,9173.325403,4503,18.61767089,201.5968976,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/26,,,,1,,,,,,,,,,,,,,,2667,27.82779671,473.2884387,,,,2,71191.29003,0,3,5102.669674,4361.912974,,,,4,5254.711351,1967.599036,,,,,,,14,5476.283613,13155.59679,25,2277.856941,6530.88586,99,773.3366737,3075.728034,504,161.5869169,623.3885929,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/27,,,,2,13.495662,0,,,,,,,,,,,,,1907,31.89273432,402.6631646,,,,4,14463.50839,18278.34552,5,6080.167334,5797.528203,,,,,,,,,,,,,17,2711.932784,9721.642452,43,897.6659345,1806.594254,4,6425.21892,8769.746667,1147,57.95859911,325.4295376,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/28,,,,,,,,,,,,,,,,,,,3301,24.46748202,541.0722903,,,,4,18364.1984,13564.64562,1,,,,,,,,,,,,,,,19,3060.721761,8601.678992,10,6981.433861,16756.50635,,,,17,5100.517126,7932.813407,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/29,,,,,,,,,,,,,,,,,,,1139,45.02055248,496.3633142,,,,2,11112.30171,0,,,,,,,,,,,,,,,,10,1234.74423,3492.103836,,,,,,,24,3206.498649,4440.956017,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/30,,,,,,,,,,,,,,,,,,,2653,30.72848316,300.4457085,,,,3,21195.54393,21164.635,3,664.0480605,479.7339085,,,,2,53696.16182,0,,,,,,,17,3344.428676,10411.98234,28,2698.894714,9397.253488,,,,17,4415.212108,6748.089526,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/31,,,,,,,,,,,,,,,,,,,2731,30.61828141,343.8844908,,,,1,,,1,,,,,,,,,,,,,,,10,3170.756816,6615.040359,10,7238.359243,9116.475685,56,168.1342303,374.015673,255,329.3598849,1662.069484,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/8/1,,,,1,,,,,,,,,,,,,,,2537,31.59717614,749.7183158,,,,6,16044.84826,23583.31654,1,,,,,,,,,,,,,,,41,2005.615908,7269.958144,4,20654.48853,26590.99941,25,1662.223823,4619.988769,1978,40.04231631,346.1945899,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/8/2,,,,1,,,,,,,,,,,,,,,6028,13.03799762,234.4511872,,,,4,22324.2687,11105.27763,12,6573.316339,7139.315665,,,,,,,,,,,,,27,2580.560775,6282.976987,109,677.829461,2438.090796,45,46.00064259,71.48523709,184,465.4723343,1384.32333,10,2759.617358,5239.4753,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/8/3,,,,3,188.753931,171.059454,,,,,,,,,,,,,2177,38.7386905,241.1495274,,,,2,65887.82274,0,2,17.664401,0,,,,,,,6,11248.33021,13018.06551,1,,,10,7626.936154,20615.31628,25,2808.385385,3997.797718,,,,14,5542.132661,8372.096886,6,841.325081,1526.120001,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/8/4,,,,1,,,,,,,,,,,,1,,,2439,34.76204544,313.8615601,,,,5,10502.78068,17297.63843,1,,,,,,,,,3,716.583642,170.21743,,,,26,1899.406642,3218.480686,32,1875.957398,2545.913061,,,,5,13890.6523,11604.99644,,,,,,,,,,,,,,,,,,,,,,,,,,,
