Machine,Date,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd
M066_A1,2015/6/6,24,19525.91066,37253.41003,6,53.6318378,91.03638577,,,,,,,,,,7,61634.52893,95609.02916,22305,30.56754122,477.7361856,,,,97,6967.101156,14345.43754,196,3463.997283,10374.60912,7,96330.08942,108098.2208,10,21206.73293,33449.50251,9,81389.53872,156174.4851,30,22270.36208,52240.37804,394,1718.576018,6913.857698,1282,530.199912,2413.385042,92,7411.160515,39110.31095,4785,140.6760131,1844.527324,15,20075.19216,67681.41702,,,,74,9003.072998,16625.35635,7,68.08893667,42.10002808,,,,,,,,,,,,,,,
M066_A1,2015/6/7,24,19525.91066,37253.41003,7,71047.79038,158747.7862,,,,,,,,,,7,61634.52893,95609.02916,21702,31.75865532,488.0694429,,,,89,7803.293446,15156.75248,139,4005.928338,9348.23844,51,10993.83934,47270.17318,11,36606.44285,56047.67511,7,25419.88374,50746.09448,31,18108.02305,47895.55939,399,1725.35232,6865.359259,1001,688.1081563,2784.879469,91,4837.766482,30724.21989,7250,93.100165,1564.532274,15,20075.19216,67681.41702,,,,69,8645.491439,16834.09854,8,81598.01439,199706.7199,,,,,,,,,,,,,,,
M066_A1,2015/6/8,26,25970.21229,47815.31022,7,71047.79038,158747.7862,,,,,,,,,,8,80589.71458,99955.04661,27907,24.61980944,283.6745248,,,,103,6416.525842,11517.78325,150,4462.274375,9965.570485,51,10993.83934,47270.17318,22,23657.92514,44739.54606,7,25419.88374,50746.09448,31,18108.02305,47895.55939,499,1370.377908,4835.629538,1053,653.0802307,2063.810445,93,6153.480679,32766.08742,7334,90.11014961,1427.444988,15,20075.19216,67681.41702,,,,68,7301.43005,12836.45042,8,81598.01439,199706.7199,,,,,,,,,,,,,,,
M066_A1,2015/6/9,17,34503.65172,54198.54289,7,71047.79038,158747.7862,,,,,,,,,,8,53742.79361,62441.15198,27559,25.02239238,334.627755,,,,98,7044.572661,14771.92379,133,5154.010669,11420.08758,51,10764.85344,46635.94011,27,22876.54921,40880.83502,7,25419.88374,50746.09448,24,8775.550562,15026.90674,523,1316.885676,4941.119253,988,698.5337047,2207.740661,92,7233.4398,34395.52585,7651,88.12939236,1417.010053,15,20075.19216,67681.41702,,,,66,6364.158332,9865.37267,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/10,15,28593.22301,47496.45589,1,,,,,,,,,,,,9,62195.14315,62543.03132,26217,26.09454917,373.0246092,,,,90,7486.833477,14836.95937,115,5466.25467,11861.44858,47,5360.706229,24867.61577,20,29698.54204,45559.17122,8,71640.10866,122577.0794,25,21412.00588,62362.16265,510,1312.959803,5005.847726,854,802.0785927,2507.071859,26,18566.22369,52899.68847,6273,108.5965657,1647.447665,12,1555.163166,3268.532381,,,,61,5411.767133,7719.014527,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/11,16,42805.5089,70237.92483,1,,,,,,,,,,,,10,68402.73928,61524.62209,24798,27.7457079,377.609253,,,,81,8577.52003,15883.90629,94,7048.987484,16495.56681,47,5360.706229,24867.61577,19,27678.80252,45972.20575,9,62750.63688,117047.6689,48,12598.7154,45662.69026,427,1611.416547,5825.941465,790,865.9279424,2627.528817,26,18566.22369,52899.68847,4106,156.0054257,1992.975046,12,1555.163166,3268.532381,,,,40,5773.476032,8659.005237,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/12,11,64747.0642,80630.61747,1,,,,,,,,,,,,8,80786.26741,64488.48067,23713,29.079479,383.1539097,,,,60,10984.93849,17688.72473,92,7522.038878,17231.51439,47,5360.706229,24867.61577,18,23760.5696,44287.8994,11,67293.8842,107597.4232,57,11850.26184,42143.54202,361,1880.166525,6419.134177,742,927.6806334,2912.497951,4,77313.83688,50017.43441,3976,167.5284354,2408.471638,12,1555.163166,3268.532381,,,,29,5552.78415,9700.152629,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/13,5,134430.869,84668.34028,1,,,,,,,,,,,,4,108695.7753,15638.1425,23937,28.82927793,370.7729344,,,,61,10391.58678,17385.55515,81,8486.458564,17763.24601,47,5360.706229,24867.61577,17,14295.36569,23684.91537,19,33732.72419,83017.49964,55,11673.17148,42625.9649,369,1749.691202,6068.740872,682,1013.300436,2992.594248,6,106792.9561,109207.7941,3840,177.3557192,2427.462479,,,,,,,15,3360.453369,4973.467933,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/14,4,118700.5711,92566.37999,2,582870.6671,0,,,,,,,,,,5,142908.1378,60785.44959,22449,30.63707512,395.0649157,,,,58,11115.51184,18107.84196,56,11834.90811,20891.71496,46,3098.092,19915.99944,18,37653.34777,96215.91294,13,20375.79956,38425.29955,45,15413.926,48893.99354,344,1918.109382,6807.013893,505,1343.162786,3563.192369,5,102737.5539,121760.8165,4008,160.8442933,2081.097564,,,,,,,,,,1,,,,,,,,,,,,,,,,,
M066_A1,2015/6/15,6,127919.9976,114980.6031,9,13793.28018,36467.69652,,,,,,,,,,5,142908.1378,60785.44959,24203,28.53903528,382.1315916,,,,55,11533.00431,18906.06408,57,11516.62781,22200.18063,1,,,17,34484.31856,98312.60899,13,20375.79956,38425.29955,38,9106.411415,20051.09273,308,2111.582714,7387.299007,491,1401.005739,3753.437641,5,102737.5539,121760.8165,1623,403.0563226,3046.312,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/16,6,91076.30262,100607.0678,9,13793.28018,36467.69652,,,,,,,,,,4,161656.7746,59333.37166,19465,35.3388763,419.78261,,,,44,13926.10385,19775.07411,52,11789.18195,21296.75081,1,,,6,96247.10613,158365.0193,16,32798.11088,63214.33411,41,12152.55125,25493.47359,217,3024.817372,9805.663965,486,1372.606268,3706.566042,3,151011.6349,151011.3269,2872,238.1785941,2196.746151,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/17,7,81220.89758,94448.20513,9,13793.28018,36467.69652,,,,,,,,,,3,181804.3669,63740.85861,19314,35.51615284,373.5802424,,,,40,16496.86462,20448.64334,53,12084.42806,21756.31643,,,,1,,,17,36973.65183,63307.39229,43,14385.60634,27786.13011,153,4324.522852,11407.11577,498,1358.446304,3905.84586,2,0.308007,0,3451,199.2671578,1887.179305,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/18,8,90397.16276,90284.74172,9,13793.28018,36467.69652,,,,,,,,,,6,121965.4292,131571.2017,17453,39.54310672,350.4755561,,,,39,16614.9919,20862.24339,53,11639.99361,21607.41653,,,,1,,,16,39403.60633,64657.09127,42,14083.01851,28054.49132,136,4676.815476,12055.25678,502,1302.135228,3916.762295,2,0.308007,0,4054,170.3253167,1633.916452,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/19,8,89487.74507,90257.93221,9,13793.28018,36467.69652,,,,,,,,,,6,90485.47019,116165.2209,19604,35.24998353,347.1537297,,,,45,15153.97092,20481.44071,53,13247.09666,24235.68909,,,,1,,,15,32420.73115,61218.79799,20,32235.27629,40044.97662,178,3774.071188,10937.75633,434,1590.923223,4734.836561,2,0.308007,0,12392,49.33475498,504.9692356,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/20,7,57278.21997,47350.48925,9,13793.28018,36467.69652,,,,,,,,,,7,80256.22046,108482.6555,19653,34.92988806,352.266879,,,,76,8360.400045,16765.65604,41,15555.67914,26215.79391,,,,1,,,13,34304.27141,65733.23817,11,52686.05505,44657.66776,365,1842.993723,7715.54656,359,1887.969752,5086.315853,2,0.308007,0,12949,51.6710024,595.9855301,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/21,8,69566.23584,53176.54829,11,56190.33573,134636.8997,,,,,,,,,,8,82235.83698,100552.4115,20530,33.61680505,357.7447406,,,,80,8535.730247,17585.51491,63,10930.71855,23419.41862,,,,2,606831.3453,0,4,38791.73911,43065.70638,8,53074.67138,44592.91973,392,1724.611478,7359.443036,469,1474.894694,4547.928895,2,0.443652,0,12923,52.79316035,636.9004917,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/22,9,77072.30986,53559.92119,10,50180.62482,140641.5662,,,,,,,,,,7,43446.0352,35544.02424,20328,33.9479769,403.7715487,,,,79,7833.2756,16922.75541,64,8919.113033,21341.51984,,,,3,59209.6083,15108.65952,4,38791.73911,43065.70638,6,51413.15007,39419.16856,401,1698.491277,7055.428089,466,1470.561873,4654.9231,2,0.443652,0,14138,48.8321543,609.6388742,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/23,7,95326.38591,48344.02307,2,3594.634525,0,,,,,,,,,,8,58451.49652,49334.35267,18256,37.71768135,445.5209459,,,,73,9104.091294,19348.3936,61,11415.69774,29526.23391,,,,3,59209.6083,15108.65952,4,38791.73911,43065.70638,6,51413.15007,39419.16856,392,1676.457726,6552.441801,435,1581.771793,5039.073099,2,0.443652,0,15559,44.09575161,564.8987691,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/24,7,112497.9192,36632.65195,2,3594.634525,0,,,,,,,,,,8,58451.49652,49334.35267,16656,41.18523016,506.0680996,,,,72,9506.647896,19651.90186,55,10650.31201,30491.53463,,,,4,95742.06208,53117.05395,1,,,3,63920.46622,38351.52543,397,1717.278023,6610.549326,393,1689.900024,5435.4012,2,0.443652,0,15946,43.29840279,538.0431626,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/25,6,105906.5522,36737.78324,2,3594.634525,0,,,,,,,,,,8,58451.49652,49334.35267,19448,35.51791478,457.177137,,,,71,9297.283887,19177.92588,59,10791.23962,30275.69415,3,31.579818,14.598392,5,89170.05636,47388.18253,,,,1,,,403,1632.978676,5960.920779,418,1633.467993,5207.220496,2,0.443652,0,18097,38.01537912,493.3541446,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/26,6,111483.1264,35919.18771,5,124072.4202,186003.4815,,,,,,,,,,4,90569.25745,48798.7491,21665,31.82553564,422.5659006,,,,72,9372.620524,19193.08524,65,9709.435505,27308.39425,3,31.579818,14.598392,5,89170.05636,47388.18253,2,2814.455207,0,3,333579.7465,281616.0589,407,1639.055306,5981.788329,460,1472.525387,4707.588436,2,0.443652,0,18949,36.47587819,481.7491506,,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/27,8,77083.38776,56290.17576,5,124072.4202,186003.4815,,,,,,,,,,3,121298.9003,27185.36419,66594,10.37921869,234.6147952,,,,64,10882.80644,20649.61648,63,10743.94913,28943.81953,3,31.579818,14.598392,7,87928.45012,61454.29289,2,2814.455207,0,2,51963.68761,0,363,1893.976212,6659.079518,463,1454.360659,4631.140321,2,0.443652,0,10426,64.73257732,612.3810266,,,,,,,3,65459.54633,53059.86214,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/28,9,80401.81943,53381.59629,5,124072.4202,186003.4815,,,,,,,,,,2,148484.2645,0,71016,9.608026998,232.9599371,,,,31,21940.98616,25849.95784,64,9611.593501,27889.4667,3,31.579818,14.598392,15,42832.31969,57351.38688,2,2814.455207,0,2,51963.68761,0,169,3918.035038,9856.367518,463,1440.130172,4702.051541,2,0.443652,0,11210,61.35061718,519.9951973,,,,,,,4,72380.21592,44414.98225,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/29,10,59301.98108,54216.11851,4,82572.86923,85040.73419,,,,,,,,,,1,,,69716,9.909223759,244.7425394,,,,19,36688.19702,25729.72367,29,24102.07802,43647.13104,3,31.579818,14.598392,26,26021.81782,49925.19298,2,2814.455207,0,2,51963.68761,0,120,5583.583039,11894.15554,271,2554.131142,6524.378464,,,,12395,55.17539106,417.3090115,,,,,,,4,72380.21592,44414.98225,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/30,9,51019.32715,51859.32645,4,82572.86923,85040.73419,,,,,,,,,,1,,,70800,9.699782923,227.0595504,,,,27,24604.62457,19819.91083,32,18540.38479,33394.50604,3,31.579818,14.598392,31,16720.55106,38246.27898,2,2814.455207,0,2,51963.68761,0,139,4922.922493,11374.78212,292,2358.640547,6356.048211,,,,37015,18.3842662,252.1601835,,,,,,,4,72380.21592,44414.98225,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/1,10,67784.29255,68110.80073,4,82572.86923,85040.73419,,,,,,,,,,1,,,70973,9.708898236,226.2283558,,,,27,23305.89083,20228.18732,32,16795.15246,28907.63441,3,31.579818,14.598392,32,19438.40015,40462.23651,5,110915.479,189801.7637,3,234363.1825,182399.4949,141,4921.855883,11367.73617,295,2342.179381,6539.19283,,,,35625,19.3771621,337.0335918,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/2,8,64445.05322,74198.55692,15,37553.41017,84125.45278,,,,,,,,,,3,16076.08603,15948.34903,72696,9.503284473,198.9116551,,,,29,23357.48311,24894.41443,37,17847.18292,28420.2973,3,31.579818,14.598392,31,17771.21218,40069.94737,13,44826.67748,120677.765,3,234363.1825,182399.4949,144,4695.641198,10841.27707,335,2010.286134,5648.182587,,,,36021,19.18436347,334.9724269,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/3,10,69265.65786,77535.23424,103,6399.641333,34689.24282,,,,,,,,,,3,16076.08603,15948.34903,72091,9.587319669,192.8348454,,,,28,23568.12821,25029.78916,32,21367.91492,30738.22769,,,,30,12587.97169,29240.15668,13,44826.67748,120677.765,4,220718.8674,150173.4059,142,4668.062414,10700.06406,297,2298.639339,6299.551805,,,,34085,20.2586479,342.8809418,,,,,,,5,113604.3818,81103.72088,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/4,10,61424.50149,74993.54845,123,3933.078472,26405.02923,,,,,,,,,,4,62158.5519,66458.66294,71724,9.616733757,189.7958073,,,,29,23534.15795,24425.12311,32,18063.16214,29119.44515,,,,30,12587.97169,29240.15668,11,9544.765254,21569.71197,2,193430.2371,0,150,4493.242445,10302.91174,263,2436.192874,6540.548772,,,,33638,20.54783285,333.0918559,,,,,,,4,111966.0396,93593.16959,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/5,7,74846.40017,81875.67354,123,3933.078472,26405.02923,,,,,,,,,,4,62158.5519,66458.66294,28777,24.01410164,293.7101001,,,,32,19604.56365,22249.36785,36,17765.51121,29345.13416,,,,33,19489.53867,58704.12167,11,9544.765254,21569.71197,2,193430.2371,0,165,4003.893397,9800.460943,284,2368.600756,6618.25157,,,,34640,19.26465951,278.221383,,,,,,,2,237276.8794,0,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/6,7,110794.2907,95959.31367,124,5450.206674,31182.71607,,,,,,,,,,4,62158.5519,66458.66294,25638,26.35211232,324.3019251,,,,34,19645.837,21534.31228,36,16132.25941,24581.36671,,,,30,20945.82802,59392.34718,11,9544.765254,21569.71197,2,193430.2371,0,172,3903.763108,9492.09665,294,2132.103179,5994.511409,1,,,35014,19.60848297,273.9020569,,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/7,5,115639.0838,93067.81492,123,3225.237704,19272.31354,,,,,,,,,,4,62158.5519,66458.66294,25423,27.02297316,404.9297553,2,83.616155,0,37,17924.87788,20985.11792,47,13661.54169,25055.61994,,,,18,34949.21018,74448.87092,11,9544.765254,21569.71197,2,193430.2371,0,184,3526.207655,8732.225077,339,1976.801603,6784.388423,3,60557.26685,43981.28652,34769,19.84628369,325.5518876,,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/8,5,115639.0838,93067.81492,124,4230.75602,22175.49462,,,,,,,,,,4,62158.5519,66458.66294,24948,27.67697488,420.5225148,2,83.616155,0,29,23786.50436,26789.97899,40,14844.81411,25153.10692,1,,,12,54105.79774,93407.44757,11,9544.765254,21569.71197,2,193430.2371,0,154,4353.090212,9931.592419,299,2229.61929,7119.132204,12,15413.52656,29233.94085,14420,47.31671214,461.9646139,,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/9,4,96764.1367,100616.9455,125,4893.370595,23276.40347,,,,,,,,,,5,149898.7722,176546.8144,24138,28.38988462,450.9470062,2,83.616155,0,57,11455.21292,18352.42505,48,14178.44932,28221.20531,1,,,11,28627.92655,49569.19676,8,2880.28186,1439.769427,1,,,335,2012.864924,6830.169932,310,2162.790743,7682.957286,18,16575.08504,28413.19762,25301,27.07930051,277.9246887,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/10,4,96764.1367,100616.9455,114,4566.661962,22997.43532,,,,,,,,,,3,222571.9341,214081.051,24865,27.7530339,483.9020465,2,83.616155,0,54,12328.3038,19430.33106,43,13149.04154,28734.90124,1,,,13,34393.76139,50724.65245,,,,1,,,326,2011.702431,7077.118473,278,2406.718678,8083.041872,21,19600.50903,28066.24906,23838,28.65913102,333.6733133,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/11,3,304116.2646,68616.21238,31,21410.03828,49540.91641,,,,,,,,,,4,210695.385,175601.5445,23822,28.67420493,509.8141915,2,83.616155,0,58,11854.11439,18768.38567,41,12493.0196,29255.38656,1,,,14,39689.48401,52073.06567,,,,,,,346,1958.507007,7118.948512,289,2329.336523,7845.24351,26,17238.70891,26397.88395,27542,24.90478738,347.4161261,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/12,2,372732.4769,0,8,56831.35431,61783.63059,,,,,,,,,,3,97716.58504,89225.70198,23114,29.77180473,569.9970631,2,83.616155,0,55,11355.03083,19048.17224,34,19947.55085,50212.03752,2,369674.5008,0,14,39689.48401,52073.06567,,,,,,,335,1960.435194,7149.659939,269,2548.643964,8254.161059,28,20877.3876,33546.52142,29480,23.41987045,342.1783009,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/13,3,268248.7298,104483.7472,9,77037.32529,78727.59189,,,,,,,,,,3,97716.58504,89225.70198,18956,36.34701243,662.8344113,2,83.616155,0,50,13001.60667,22946.27344,33,21068.56685,50786.74153,2,369674.5008,0,9,57454.20158,57305.88983,,,,,,,314,2154.275008,7593.277929,257,2690.205842,8580.847066,38,17594.4632,29589.1961,29860,23.08108049,336.523344,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/14,3,142815.4772,20949.5054,8,69913.51597,81715.83592,,,,,,,,,,3,97716.58504,89225.70198,18151,36.29730734,605.0583161,3,305368.7824,305285.1663,49,13717.42608,24629.12866,31,21326.06184,50721.05065,2,369674.5008,0,4,76561.3422,42338.39548,,,,,,,310,2131.437825,7541.290412,234,2826.777777,7925.610851,40,14635.2509,25252.43212,30186,21.82778166,268.375397,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/15,3,142815.4772,20949.5054,8,69913.51597,81715.83592,,,,,,,,,,3,97716.58504,89225.70198,18081,37.21506004,614.3929615,2,66380.83487,0,50,11731.70093,20618.29224,24,27728.66926,56626.73309,4,191472.2642,151171.2048,10,64370.11623,102065.9456,,,,,,,328,2007.16891,7307.044778,199,3358.092717,8535.418929,38,14356.82733,25886.02241,30827,22.41703041,259.2510257,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/16,4,142396.5557,17115.45622,7,67166.60807,87963.47136,,,,,,,,,,3,97716.58504,89225.70198,17622,38.67246081,626.6680278,2,66380.83487,0,52,13187.57142,20879.88708,25,24475.39467,51246.53733,3,102371.1459,102284.2701,9,58710.67194,106917.6114,,,,,,,334,2019.719336,7356.679836,219,2784.131148,6550.725202,30,21456.13732,40357.57572,27124,25.46286101,274.7358923,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/17,4,142396.5557,17115.45622,7,96465.44271,132060.7057,,,,,,,,,,1,,,19809,34.57159398,573.4762812,2,66380.83487,0,30,22057.35155,24106.32518,22,20027.71638,24157.17132,3,102371.1459,102284.2701,9,58710.67194,106917.6114,,,,,,,172,3935.958909,10131.12953,241,2838.427832,7030.030823,25,25449.33893,44294.7331,19205,35.16185925,263.6064783,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/18,6,129997.7215,39861.28034,7,96465.44271,132060.7057,,,,,,,,,,1,,,18552,36.69014498,572.8191835,2,66380.83487,0,33,21260.12269,24231.11764,23,20636.89525,23766.28164,3,102371.1459,102284.2701,7,58274.50324,120906.7679,,,,,,,196,3488.842678,9547.109417,250,2718.106394,6775.585274,22,23973.73887,46673.18178,20080,34.14814281,216.198167,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/19,7,99650.05685,55547.45003,2,335290.0654,0,,,,,,,,,,5,11061.79691,18896.20497,17765,37.71913511,560.2643047,2,66380.83487,0,37,18211.99745,24281.55752,24,24216.60195,28673.90191,3,102371.1459,102284.2701,6,4260.402962,6082.569159,,,,,,,230,2863.165417,8562.752694,248,2639.152265,6218.364671,17,23158.1124,44674.24753,17544,39.08411144,135.4989049,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/20,7,99650.05685,55547.45003,2,335290.0654,0,,,,,,,,,,5,11061.79691,18896.20497,18267,37.54849908,551.3524288,2,66380.83487,0,42,15495.72742,19366.77586,28,23890.36239,30996.04388,2,86.875777,0,6,4260.402962,6082.569159,,,,,,,264,2600.549072,7996.306813,277,2487.645317,5938.172514,15,25590.18267,47223.7835,21470,32.18381829,120.3735257,1,,,,,,,,,,,,,,,,,,,,,,,,,,
