Machine,Date,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd
M066_A1,2015/6/15,2,753.379175,0,9,13793.28018,36467.69652,,,,,,,,,,1,,,6019,28.55846526,290.099507,,,,10,10787.13075,16931.45147,8,17315.17888,28349.49967,,,,1,,,,,,2,1992.463976,0,32,3716.847487,10535.41941,89,1937.792198,4072.093172,,,,283,586.2055595,1227.523136,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/16,4,25616.67152,18211.57202,8,9.786789714,8.228787556,,,,,,,,,,,,,6379,26.50463663,239.6064291,,,,12,12681.54546,26273.77962,10,11880.59323,14471.02785,,,,,,,3,8384.225573,2851.659387,3,18350.17109,17865.42852,35,4102.864609,13436.64999,94,1600.911936,3092.018271,,,,1457,114.5700276,701.0820912,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/17,3,32086.86173,142.989366,,,,,,,,,,,,,,,,4061,41.35217223,402.9405536,,,,9,13716.21533,13641.26759,9,13942.2435,16745.91786,,,,,,,4,38791.73911,43065.70638,5,38698.43967,33675.20245,31,3657.67068,9289.115299,79,2029.724378,5907.173651,,,,2261,73.1369423,539.983281,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/18,2,145454.7539,0,,,,,,,,,,,,,4,16435.75763,14385.71492,2385,70.01396142,594.9234114,,,,7,24201.57513,21502.99324,5,28659.26768,48144.75693,,,,,,,1,,,2,25568.94079,0,26,5810.680839,14757.16718,48,2614.031238,6958.449999,,,,1523,112.8426441,618.4839624,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/19,2,89420.67903,0,,,,,,,,,,,,,5,34363.17583,33457.26476,5135,33.61523689,397.2857334,,,,13,12226.69736,15279.06458,6,23901.93569,35898.77674,,,,,,,,,,1,,,66,2257.242535,7580.371202,44,3958.351677,8606.756138,,,,9757,15.88054704,210.306243,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/20,1,,,,,,,,,,,,,,,2,29109.9718,0,6454,26.5336417,321.408385,,,,45,2620.092866,7897.005296,6,12042.39293,12025.2543,,,,,,,,,,1,,,259,611.7295487,3128.207902,47,3403.236265,6751.440938,,,,9706,16.17229932,489.5432147,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/21,1,,,2,3594.634525,0,,,,,,,,,,2,94113.53609,0,5315,32.47994835,344.9888997,,,,48,3641.691453,11874.45663,40,4264.469247,12088.48685,,,,1,,,,,,,,,263,653.2903871,3128.15004,257,672.1493098,2539.853943,2,0.443652,0,622,252.4349705,2151.479452,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/22,2,129614.828,0,2,3594.634525,0,,,,,,,,,,1,,,5110,33.44688076,515.8596327,,,,15,6402.23724,11976.76339,43,1678.386634,4174.607932,,,,3,59209.6083,15108.65952,,,,,,,81,1975.403008,6135.939839,277,602.8636451,2483.433931,2,0.443652,0,1452,116.4229416,909.1568346,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/23,1,,,,,,,,,,,,,,,1,,,3745,45.66304972,633.6306005,,,,3,75966.7261,37654.07975,6,33525.80868,66918.53477,,,,2,44100.94878,0,,,,,,,32,5031.768508,11058.3951,55,3126.94166,7037.887112,,,,2919,57.36241181,256.7961142,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/24,2,41639.7106,0,,,,,,,,,,,,,1,,,2707,62.44216289,710.6472968,,,,5,30497.77879,10934.04184,1,,,,,,1,,,,,,,,,31,5554.890228,11818.60952,21,8161.482313,12224.931,,,,3265,52.72407073,192.0864116,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/25,2,41639.7106,0,,,,,,,,,,,,,,,,5253,32.54954339,459.1140558,,,,7,22529.85268,15422.38339,7,6621.0995,7116.784305,3,31.579818,14.598392,2,69454.03918,0,,,,,,,42,3964.656117,8793.618169,62,2660.982489,7153.511458,,,,4799,35.80096113,164.9858035,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/26,1,,,3,24065.98244,24056.64778,,,,,,,,,,,,,7394,23.24130317,247.1721134,,,,7,19603.32691,14915.35175,15,9219.493079,11531.74187,3,31.579818,14.598392,1,,,2,2814.455207,0,2,51963.68761,0,36,3859.632177,9421.284983,115,1275.545074,3485.889842,,,,4526,38.15301987,286.7380992,,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/27,4,41820.80448,59064.86989,3,24065.98244,24056.64778,,,,,,,,,,,,,52281,3.305054171,87.36405304,,,,6,29901.77347,18004.41211,10,15128.15042,24746.94735,,,,2,2805.288814,0,2,2814.455207,0,2,51963.68761,0,26,5980.370547,13364.46095,89,1752.035137,4750.78745,,,,2086,79.52274566,516.9787727,,,,,,,3,65459.54633,53059.86214,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/28,4,34580.70414,48825.82215,,,,,,,,,,,,,,,,55805,2.93752534,107.1260336,,,,4,42629.01363,25005.32395,5,9004.042635,15492.09324,,,,10,8320.784861,15164.08178,,,,,,,21,6921.187138,14577.26524,50,2899.542414,6508.247845,,,,1967,87.79882938,822.3984026,,,,,,,3,49310.61964,36910.93545,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/29,3,10059.05112,9753.658096,1,,,,,,,,,,,,,,,8437,20.4418047,368.3410742,,,,3,45894.64153,3560.451485,6,27934.4203,48442.02756,,,,20,7827.006979,25331.96874,,,,,,,20,7404.936351,15373.41293,65,2407.944781,6228.577705,,,,2591,56.80216644,382.2192063,,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/6/30,2,305.393028,0,1,,,,,,,,,,,,,,,4894,33.73069928,444.0686478,,,,11,13528.76881,16372.10265,11,8277.074897,17685.34801,,,,19,4174.705644,13294.50829,,,,,,,51,2995.522116,8926.122202,106,1391.683184,4084.058399,,,,27257,5.848793067,135.6492617,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/1,1,,,,,,,,,,,,,,,1,,,5002,34.08147258,440.017547,,,,11,8070.38593,10559.14072,9,9761.913036,23051.17594,,,,8,23260.87639,37556.72115,3,594.719502,60.095084,1,,,53,2732.428709,7780.52009,79,2124.049427,6934.382591,,,,26149,6.56205928,280.3681344,,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/2,1,,,11,113.2713681,231.0785484,,,,,,,,,,3,16076.08603,15948.34903,4603,37.51818885,359.8765738,,,,7,24321.1982,36623.75958,6,24369.77173,24188.66247,,,,1,,,11,9544.765254,21569.71197,1,,,36,4169.367698,8609.801145,64,2646.336856,6933.659624,,,,2271,72.35508568,799.3432436,,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/3,2,11.623093,0,99,1307.636604,8994.715283,,,,,,,,,,2,127.736997,0,6371,27.03854698,156.061086,,,,8,13341.60783,8704.550817,7,24470.29401,20067.14644,,,,,,,8,2880.28186,1439.769427,1,,,43,3462.121398,6139.035959,64,2356.363087,5911.370344,,,,3259,53.00244441,165.7079565,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/4,3,27396.17897,27384.55588,111,1019.945459,4402.106093,,,,,,,,,,1,,,6422,26.88562164,158.9457336,,,,7,23560.75082,14366.44144,10,7371.068539,11095.41761,,,,,,,,,,1,,,42,3457.748626,7850.788586,43,2551.135369,6577.583699,,,,2143,80.60135941,161.6704768,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/5,1,,,23,2451.900949,8565.076608,,,,,,,,,,1,,,8967,19.25002299,152.2858646,,,,10,16314.45588,15234.23491,14,8579.49009,20090.33459,,,,5,278.679374,376.1742628,,,,,,,49,3058.968751,9155.154621,76,2134.043989,6807.453129,,,,2641,65.32589807,222.5105245,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/6,1,,,1,,,,,,,,,,,,,,,9719,16.83815248,315.9614032,,,,9,16605.70132,16764.96963,9,11092.60781,21777.09834,,,,10,13602.88097,21739.29659,,,,,,,43,3275.915849,9786.313748,81,1577.728695,3829.361558,1,,,3343,51.20830378,268.2150029,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/7,1,,,1,,,,,,,,,,,,,,,5083,33.44418479,746.8409992,2,83.616155,0,8,20289.46334,18880.08317,17,8699.286826,24741.08283,,,,5,16524.06232,21077.06834,,,,,,,39,3737.532732,10037.07003,120,1308.438178,6854.595928,3,60557.26685,43981.28652,2720,63.08762411,714.5680138,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/8,,,,1,,,,,,,,,,,,,,,4204,33.38759823,496.2315319,2,83.616155,0,6,27992.86304,38651.57964,15,4612.321058,7887.892246,1,,,1,,,,,,,,,33,4379.442221,10000.62972,111,1070.721645,3378.593503,11,6501.023884,8144.070449,6663,21.09303356,175.1262148,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/9,,,,2,86394.96333,0,,,,,,,,,,2,8490.883054,0,3717,43.92597711,669.479083,,,,31,2660.026053,5598.290027,10,17014.86124,41260.96644,1,,,1,,,,,,,,,204,797.7129517,4370.995936,50,3131.967274,10997.84269,15,9833.265605,19473.67157,16681,9.995676929,140.463873,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/10,,,,1,,,,,,,,,,,,2,8490.883054,0,4520,37.50322313,665.0848078,,,,32,5055.448753,10803.01815,9,2501.67131,4425.113818,,,,2,16800.20058,0,,,,,,,208,757.0981047,4024.108732,43,2835.693484,5313.343875,9,19820.78232,22907.94024,11689,14.06844135,295.8999053,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/11,1,,,5,6255.867166,6414.271124,,,,,,,,,,1,,,6055,26.38660202,468.935133,,,,9,15903.84047,14136.00786,,,,,,,3,60019.17804,43218.97746,,,,,,,54,3030.500047,8576.272343,43,3727.727806,6475.301442,8,15531.37177,21143.31338,5500,27.57209206,421.9870185,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/12,1,,,5,6255.867166,6414.271124,,,,,,,,,,1,,,4671,35.96548998,627.4628409,,,,8,16987.22094,16593.0288,1,,,1,,,1,,,,,,,,,51,3210.484611,9113.972225,34,4973.589419,10732.52411,7,22350.95451,48830.1138,7785,21.44493963,297.8039686,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/13,1,,,1,,,,,,,,,,,,,,,4101,36.7374884,612.7087907,,,,2,98983.25898,0,6,20931.68647,24483.64653,1,,,,,,,,,,,,17,8512.062822,14412.05307,44,3073.011706,7375.027595,12,8044.789308,9459.69597,4959,33.58413118,126.8863882,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/14,2,121865.9718,0,1,,,,,,,,,,,,,,,4756,35.60925863,601.9230012,1,,,3,62414.69736,16542.9196,6,21912.74427,26222.67257,,,,,,,,,,,,,18,9842.665101,16956.95592,46,3777.126855,7492.006568,13,8378.636788,9277.885005,4049,42.5620376,142.9256949,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/15,1,,,,,,,,,,,,,,,,,,4208,36.41962322,560.7485557,2,66380.83487,0,8,14607.56948,14264.36769,8,8935.718927,13217.43756,2,86.875777,0,6,4260.402962,6082.569159,,,,,,,53,2629.101951,8344.303002,62,2477.382032,5761.708063,3,5018.220306,4948.027231,3687,46.83365512,147.653944,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/16,1,,,,,,,,,,,,,,,,,,3675,42.30770209,574.3146187,1,,,9,18305.33321,13958.57082,9,13745.83652,18411.06085,2,86.875777,0,6,4260.402962,6082.569159,,,,,,,57,2617.0948,8164.539836,96,1382.948948,3799.565727,1,,,3601,47.86079661,144.746823,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/17,1,,,1,,,,,,,,,,,,,,,5445,31.36456624,478.0574087,,,,11,15057.46996,16694.05849,8,18805.98852,22981.74861,,,,,,,,,,,,,48,3203.725454,8607.241242,92,1837.112581,5888.92561,2,77360.35021,0,5059,34.05454414,124.9359477,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/18,2,57026.64312,0,1,,,,,,,,,,,,,,,5450,30.06728118,451.4488242,,,,13,13527.29049,18905.62673,7,11858.54828,15550.31534,,,,,,,,,,,,,70,2369.883474,7438.841762,74,2044.122063,4214.35095,1,,,4645,36.99855457,136.2061549,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/19,4,56234.4531,45593.63366,,,,,,,,,,,,,5,11061.79691,18896.20497,4011,42.44133471,544.7272955,,,,16,8565.25605,14803.86706,2,102970.1493,0,,,,,,,,,,,,,112,1533.07818,6078.665664,50,3478.40273,5866.763253,,,,3839,45.0083166,145.5143528,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/20,2,2.003702,0,,,,,,,,,,,,,5,11061.79691,18896.20497,4386,36.32730478,467.2186034,,,,17,7141.475313,9557.802952,6,30393.71961,41030.85372,,,,,,,,,,,,,119,1287.870302,4519.494132,61,2540.209512,5371.962204,,,,9175,18.67932199,80.86457796,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/21,,,,,,,,,,,,,,,,,,,4823,33.16685796,529.005833,,,,15,10771.93022,14566.13808,14,9352.469848,13226.59775,,,,,,,,,,,,,122,1255.580182,4213.970635,110,1467.253108,3839.835271,2,75.280728,0,9215,18.750426,85.30545497,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/22,,,,2,18935.69721,0,,,,,,,,,,,,,5182,27.52490751,485.6866594,,,,29,4479.414894,10451.77067,26,3964.051549,7089.081923,,,,,,,,,,,,,165,834.6473633,3425.685958,152,814.0659231,3066.743208,58,1687.456624,8566.493689,6451,26.66936685,102.644313,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/23,,,,2,18935.69721,0,,,,,,,,,,,,,5022,31.4727863,752.5653232,,,,30,3962.515025,9647.783603,23,6327.101538,19122.96616,1,,,2,14248.33834,0,,,,,,,167,916.2579583,4358.625458,111,1265.792961,5862.008562,124,967.952002,2987.683334,6171,27.98676879,108.0973468,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/24,,,,,,,,,,,,,,,,,,,5327,31.32784423,755.9380673,,,,12,10754.00058,19146.63532,6,2726.169915,4515.367666,1,,,3,57096.68682,42848.34848,,,,,,,97,1679.644645,6646.994016,57,2892.194905,6994.302934,95,1688.787344,3978.132633,4308,40.0196782,141.6507301,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/25,,,,1,,,,,,,,,,,,,,,4765,29.93021303,561.7824094,,,,4,34202.14231,20530.69785,,,,,,,1,,,,,,,,,27,4383.869779,10735.59546,28,4309.397743,5798.367246,52,3133.125254,7441.001812,6754,25.15023288,183.3801552,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/26,,,,2,152818.5218,0,,,,,,,,,,,,,4050,40.26398799,724.5420672,,,,4,50967.93506,14310.48707,3,5102.669674,4361.912974,,,,4,5254.711351,1967.599036,,,,,,,24,6648.00882,14688.89032,28,5925.111758,15217.609,124,1286.213095,5059.489186,5007,34.41046405,295.9732128,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/27,,,,3,30052.79735,30039.30169,,,,,,,,,,,,,4574,32.30544259,483.3049425,,,,6,26645.51326,26441.70908,8,7278.332062,6225.750086,,,,4,5254.711351,1967.599036,,,,,,,31,4440.932096,11583.90218,68,1614.593075,4561.869319,103,1180.45695,4247.786075,1651,90.00580191,441.1505237,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/28,,,,2,13.495662,0,,,,,,,,,,,,,5208,32.08037472,607.9574556,,,,8,21876.68572,20108.64138,6,32338.3411,52771.73319,,,,,,,,,,,,,36,4375.348562,12475.3649,53,3150.32192,11287.442,4,6425.21892,8769.746667,1164,143.9531216,1278.21635,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/29,,,,,,,,,,,,,,,,,,,4440,36.10322373,678.7548191,,,,6,23911.21494,18302.07968,1,,,,,,,,,,,,,,,29,4269.873974,11891.94423,10,6981.433861,16756.50635,,,,41,4055.044514,6128.433562,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/7/30,,,,,,,,,,,,,,,,,,,3792,38.59907399,430.9299727,,,,5,26494.08475,21584.33041,3,664.0480605,479.7339085,,,,2,53696.16182,0,,,,,,,27,4076.028277,11291.77526,28,2698.894714,9397.253488,,,,41,4125.449788,6072.892878,,,,,,,,,,,,,,,,,,,,,,,,,,,
